A_Stkcd,Enddt,ROETTM
002557.SZ,2020/3/31,17.2617
002558.SZ,2020/3/31,10.406
002559.SZ,2020/3/31,5.6459
002560.SZ,2020/3/31,7.0631
002561.SZ,2020/3/31,6.7704
002563.SZ,2020/3/31,10.3654
002566.SZ,2020/3/31,4.1568
002567.SZ,2020/3/31,10.7059
002568.SZ,2020/3/31,15.4899
002572.SZ,2020/3/31,17.5834
002573.SZ,2020/3/31,7.4417
002574.SZ,2020/3/31,0.7285
002576.SZ,2020/3/31,3.7443
002579.SZ,2020/3/31,11.1698
002580.SZ,2020/3/31,1.8314
002582.SZ,2020/3/31,2.5941
002583.SZ,2020/3/31,6.922
002585.SZ,2020/3/31,2.8117
002586.SZ,2020/3/31,-29.2935
002587.SZ,2020/3/31,10.0908
002588.SZ,2020/3/31,2.9444
002589.SZ,2020/3/31,-14.0354
002590.SZ,2020/3/31,5.9282
002592.SZ,2020/3/31,-28.1651
002593.SZ,2020/3/31,4.5305
002594.SZ,2020/3/31,1.7233
002595.SZ,2020/3/31,17.4541
002596.SZ,2020/3/31,-14.8101
002597.SZ,2020/3/31,18.0092
002598.SZ,2020/3/31,8.2306
002599.SZ,2020/3/31,6.0381
002600.SZ,2020/3/31,11.6387
002601.SZ,2020/3/31,19.3844
002603.SZ,2020/3/31,9.0195
002605.SZ,2020/3/31,47.4316
002606.SZ,2020/3/31,7.3781
002607.SZ,2020/3/31,87.1961
002609.SZ,2020/3/31,6.8824
002612.SZ,2020/3/31,0.0946
002614.SZ,2020/3/31,6.2232
002615.SZ,2020/3/31,2.2747
002616.SZ,2020/3/31,12.1919
002617.SZ,2020/3/31,1.2299
002620.SZ,2020/3/31,4.7543
002623.SZ,2020/3/31,-2.9577
002624.SZ,2020/3/31,16.0679
002626.SZ,2020/3/31,17.1045
002627.SZ,2020/3/31,2.6887
002628.SZ,2020/3/31,1.6854
002631.SZ,2020/3/31,1.7358
002632.SZ,2020/3/31,9.5888
002634.SZ,2020/3/31,6.612
002635.SZ,2020/3/31,-12.1498
002637.SZ,2020/3/31,15.6
002639.SZ,2020/3/31,1.1015
002640.SZ,2020/3/31,-59.0661
002641.SZ,2020/3/31,13.9602
002643.SZ,2020/3/31,10.7071
002644.SZ,2020/3/31,4.7067
002645.SZ,2020/3/31,6.3174
002646.SZ,2020/3/31,-0.8043
002648.SZ,2020/3/31,11.7491
002649.SZ,2020/3/31,7.8041
002650.SZ,2020/3/31,6.5837
002651.SZ,2020/3/31,7.1738
002652.SZ,2020/3/31,-81.9657
002653.SZ,2020/3/31,22.93
002654.SZ,2020/3/31,1.4402
002657.SZ,2020/3/31,-17.9709
002658.SZ,2020/3/31,5.0505
002661.SZ,2020/3/31,10.6221
002662.SZ,2020/3/31,-64.8966
002663.SZ,2020/3/31,-27.0294
002664.SZ,2020/3/31,11.715
002666.SZ,2020/3/31,7.1751
002667.SZ,2020/3/31,-0.34
002669.SZ,2020/3/31,6.3061
002672.SZ,2020/3/31,8.443
002673.SZ,2020/3/31,1.5732
002674.SZ,2020/3/31,4.0568
002675.SZ,2020/3/31,3.7582
002677.SZ,2020/3/31,26.3271
002678.SZ,2020/3/31,4.2962
002679.SZ,2020/3/31,0.0225
002682.SZ,2020/3/31,2.8069
002683.SZ,2020/3/31,9.4208
002685.SZ,2020/3/31,6.928
002686.SZ,2020/3/31,-46.1248
002687.SZ,2020/3/31,12.304
002688.SZ,2020/3/31,11.5755
002690.SZ,2020/3/31,21.5403
002691.SZ,2020/3/31,1.3064
002695.SZ,2020/3/31,9.9873
002696.SZ,2020/3/31,-23.1208
002697.SZ,2020/3/31,18.1277
002698.SZ,2020/3/31,13.8456
002700.SZ,2020/3/31,6.457
002701.SZ,2020/3/31,8.4764
002702.SZ,2020/3/31,1.9163
002705.SZ,2020/3/31,16.3423
002706.SZ,2020/3/31,14.8607
002709.SZ,2020/3/31,1.0345
002714.SZ,2020/3/31,39.1537
002718.SZ,2020/3/31,5.4817
002719.SZ,2020/3/31,-8.4337
002722.SZ,2020/3/31,2.1972
002724.SZ,2020/3/31,11.8839
002725.SZ,2020/3/31,1.3063
002726.SZ,2020/3/31,12.2568
002727.SZ,2020/3/31,13.1953
002728.SZ,2020/3/31,12.7492
002729.SZ,2020/3/31,3.9968
002730.SZ,2020/3/31,3.7308
002731.SZ,2020/3/31,3.5772
002732.SZ,2020/3/31,11.3159
002733.SZ,2020/3/31,7.341
002734.SZ,2020/3/31,17.2236
002735.SZ,2020/3/31,7.6329
002736.SZ,2020/3/31,7.7502
002737.SZ,2020/3/31,16.4354
002738.SZ,2020/3/31,5.0239
002743.SZ,2020/3/31,3.6428
002745.SZ,2020/3/31,4.1817
002746.SZ,2020/3/31,29.1062
002747.SZ,2020/3/31,3.5587
002749.SZ,2020/3/31,17.816
002752.SZ,2020/3/31,2.5382
002753.SZ,2020/3/31,4.7784
002755.SZ,2020/3/31,26.6944
002756.SZ,2020/3/31,9.1203
002757.SZ,2020/3/31,10.6617
002758.SZ,2020/3/31,18.136
002761.SZ,2020/3/31,14.5236
002762.SZ,2020/3/31,3.2533
002763.SZ,2020/3/31,4.497
002767.SZ,2020/3/31,2.8606
002768.SZ,2020/3/31,16.8344
002769.SZ,2020/3/31,3.6647
002771.SZ,2020/3/31,4.919
002772.SZ,2020/3/31,2.861
002773.SZ,2020/3/31,13.7282
002777.SZ,2020/3/31,13.6998
002778.SZ,2020/3/31,1.5222
002779.SZ,2020/3/31,0.2992
002782.SZ,2020/3/31,8.3214
002783.SZ,2020/3/31,1.2916
002788.SZ,2020/3/31,14.2496
002790.SZ,2020/3/31,9.9287
002791.SZ,2020/3/31,13.8005
002792.SZ,2020/3/31,0.8572
002797.SZ,2020/3/31,4.9807
002798.SZ,2020/3/31,14.8645
002801.SZ,2020/3/31,16.7255
002802.SZ,2020/3/31,14.9985
002815.SZ,2020/3/31,13.2133
002817.SZ,2020/3/31,5.366
002818.SZ,2020/3/31,15.2314
002820.SZ,2020/3/31,5.6618
002823.SZ,2020/3/31,4.5758
002830.SZ,2020/3/31,2.5867
002833.SZ,2020/3/31,18.5742
002835.SZ,2020/3/31,6.6624
002841.SZ,2020/3/31,31.0242
002847.SZ,2020/3/31,20.1529
002849.SZ,2020/3/31,9.453
002850.SZ,2020/3/31,9.175
300001.SZ,2020/3/31,3.0587
300002.SZ,2020/3/31,-38.2401
300003.SZ,2020/3/31,19.2777
300004.SZ,2020/3/31,-1.3772
300005.SZ,2020/3/31,2.7234
300006.SZ,2020/3/31,-11.8214
300007.SZ,2020/3/31,-7.4425
300008.SZ,2020/3/31,-80.7399
300009.SZ,2020/3/31,5.1518
300011.SZ,2020/3/31,0.4648
300012.SZ,2020/3/31,13.8967
300013.SZ,2020/3/31,-34.4401
300014.SZ,2020/3/31,20.1675
300015.SZ,2020/3/31,17.363
300016.SZ,2020/3/31,22.2205
300017.SZ,2020/3/31,0.1298
300018.SZ,2020/3/31,3.6607
300019.SZ,2020/3/31,14.1439
300020.SZ,2020/3/31,4.3514
300021.SZ,2020/3/31,5.4034
300026.SZ,2020/3/31,4.8728
300027.SZ,2020/3/31,-93.4579
300030.SZ,2020/3/31,3.8356
300031.SZ,2020/3/31,12.1005
300033.SZ,2020/3/31,25.1896
300034.SZ,2020/3/31,7.3034
300035.SZ,2020/3/31,6.6222
300036.SZ,2020/3/31,11.7
300037.SZ,2020/3/31,10.725
300039.SZ,2020/3/31,8.85
300040.SZ,2020/3/31,1.9771
300041.SZ,2020/3/31,9.3897
300042.SZ,2020/3/31,6.8589
300043.SZ,2020/3/31,8.0955
300044.SZ,2020/3/31,-26.0495
300045.SZ,2020/3/31,-7.8303
300046.SZ,2020/3/31,-39.842
300047.SZ,2020/3/31,3.4438
300048.SZ,2020/3/31,-0.396
300049.SZ,2020/3/31,3.551
300050.SZ,2020/3/31,-20.9805
300052.SZ,2020/3/31,4.5532
300053.SZ,2020/3/31,-8.093
300054.SZ,2020/3/31,-0.1293
300055.SZ,2020/3/31,1.3478
300057.SZ,2020/3/31,3.0422
300058.SZ,2020/3/31,7.8313
300059.SZ,2020/3/31,9.9912
300062.SZ,2020/3/31,-1.5726
300063.SZ,2020/3/31,7.4801
300065.SZ,2020/3/31,3.5617
300066.SZ,2020/3/31,10.6695
300067.SZ,2020/3/31,9.3179
300068.SZ,2020/3/31,3.3445
300070.SZ,2020/3/31,6.7083
300071.SZ,2020/3/31,-3.3736
300072.SZ,2020/3/31,0.4855
300073.SZ,2020/3/31,-7.8617
300075.SZ,2020/3/31,5.4244
300077.SZ,2020/3/31,9.2
300078.SZ,2020/3/31,4.7522
300079.SZ,2020/3/31,-0.3023
300082.SZ,2020/3/31,9.4526
300084.SZ,2020/3/31,1.337
300085.SZ,2020/3/31,1.1659
300087.SZ,2020/3/31,19.4182
300088.SZ,2020/3/31,13.2693
300091.SZ,2020/3/31,4.4391
300092.SZ,2020/3/31,7.7593
300093.SZ,2020/3/31,-17.6206
300095.SZ,2020/3/31,6.8088
300096.SZ,2020/3/31,-2.7895
300097.SZ,2020/3/31,-51.186
300098.SZ,2020/3/31,-30.8393
300099.SZ,2020/3/31,3.3917
300100.SZ,2020/3/31,-54.351
300101.SZ,2020/3/31,0.623
300102.SZ,2020/3/31,-12.9514
300103.SZ,2020/3/31,5.4599
300105.SZ,2020/3/31,1.0065
300107.SZ,2020/3/31,13.7273
300108.SZ,2020/3/31,-547.5072
300109.SZ,2020/3/31,3.4554
300110.SZ,2020/3/31,1.972
300112.SZ,2020/3/31,4.9016
300113.SZ,2020/3/31,-0.3027
300114.SZ,2020/3/31,13.2382
300115.SZ,2020/3/31,2.8417
300117.SZ,2020/3/31,-2.4872
300118.SZ,2020/3/31,9.9645
300119.SZ,2020/3/31,10.1845
300120.SZ,2020/3/31,5.3431
300121.SZ,2020/3/31,8.6344
300122.SZ,2020/3/31,38.0085
300123.SZ,2020/3/31,5.3972
300124.SZ,2020/3/31,11.2032
300126.SZ,2020/3/31,1.6709
300127.SZ,2020/3/31,11.2187
300128.SZ,2020/3/31,-0.4692
300129.SZ,2020/3/31,6.3523
300130.SZ,2020/3/31,9.0346
300131.SZ,2020/3/31,-4.8329
300132.SZ,2020/3/31,14.6308
300133.SZ,2020/3/31,-26.1597
300135.SZ,2020/3/31,1.6331
300136.SZ,2020/3/31,17.5879
300137.SZ,2020/3/31,12.0221
300138.SZ,2020/3/31,12.0395
300139.SZ,2020/3/31,-7.9275
300141.SZ,2020/3/31,1.1133
300142.SZ,2020/3/31,1.761
300144.SZ,2020/3/31,10.6104
300145.SZ,2020/3/31,-2.1373
300146.SZ,2020/3/31,-5.0121
300147.SZ,2020/3/31,3.5272
300148.SZ,2020/3/31,-0.1715
300149.SZ,2020/3/31,4.3511
300150.SZ,2020/3/31,3.753
300151.SZ,2020/3/31,7.4777
300152.SZ,2020/3/31,-13.3314
300153.SZ,2020/3/31,-1.1938
300154.SZ,2020/3/31,6.8128
300155.SZ,2020/3/31,5.4208
300158.SZ,2020/3/31,2.7719
300159.SZ,2020/3/31,-47.4126
300160.SZ,2020/3/31,12.2924
300161.SZ,2020/3/31,4.304
300162.SZ,2020/3/31,3.6353
300163.SZ,2020/3/31,7.8715
300164.SZ,2020/3/31,0.7289
300165.SZ,2020/3/31,1.1446
300166.SZ,2020/3/31,9.0281
300168.SZ,2020/3/31,-56.3892
300170.SZ,2020/3/31,1.0524
300171.SZ,2020/3/31,5.5256
300172.SZ,2020/3/31,9.8468
300174.SZ,2020/3/31,9.0158
300175.SZ,2020/3/31,4.1989
300176.SZ,2020/3/31,-51.9289
300177.SZ,2020/3/31,-11.6806
300179.SZ,2020/3/31,14.8274
300180.SZ,2020/3/31,2.0332
